assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
3818036,133591,Isophyllia sinuosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Isophyllia,sinuosa,,,,"(Ellis &amp; Solander, 1786)",Least Concern,,3.1,Stable,Global
3818507,133592,Acropora exquisita,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,exquisita,,,,"Nemenzo, 1971",Data Deficient,,3.1,Decreasing,Global
3819647,133594,Favia fragum,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,fragum,,,,"(Esper, 1797)",Least Concern,,3.1,Stable,Global
3820225,133595,Millepora platyphylla,ANIMALIA,CNIDARIA,MILLEPORINA,HYDROZOA,MILLEPORIDAE,Millepora,platyphylla,,,,Hemprich and Ehrenberg 1834,Least Concern,,3.1,Unknown,Global
3820937,133596,Schizoculina africana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,OCULINIDAE,Schizoculina,africana,,,,"(Thiel, 1928)",Data Deficient,,3.1,Unknown,Global
3821289,133597,Cantharellus doederleini,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Cantharellus,doederleini,,,,"(Marenzeller, 1907)",Least Concern,,3.1,Unknown,Global
3821628,133598,Acropora proximalis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,proximalis,,,,"Veron, 2002",Data Deficient,,3.1,Decreasing,Global
3821970,133599,Montipora undata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,undata,,,,"Bernard, 1897",Near Threatened,,3.1,Decreasing,Global
3822535,133600,Acropora indonesia,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,indonesia,,,,"Wallace, 1997",Vulnerable,A4ce,3.1,Decreasing,Global
3823501,133602,Isopora togianensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,togianensis,,,,"Wallace, 1997",Endangered,A4ce,3.1,Decreasing,Global
3823788,133603,Millepora murrayi,ANIMALIA,CNIDARIA,MILLEPORINA,HYDROZOA,MILLEPORIDAE,Millepora,murrayi,,,,Quelch 1884,Near Threatened,,3.1,Unknown,Global
3824242,133604,Acropora arabensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,arabensis,,,,"Hodgson &amp; Carpenter, 1995",Near Threatened,,3.1,Decreasing,Global
3824582,133605,Scolymia wellsi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Scolymia,wellsi,,,,"(Laborel, 1967)",Data Deficient,,3.1,Unknown,Global
3825042,133606,Symphyllia recta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Symphyllia,recta,,,,"(Dana, 1846)",Least Concern,,3.1,Unknown,Global
3826306,133608,Oxypora egyptensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Oxypora,egyptensis,,,,"Veron, 2002",Data Deficient,,3.1,Unknown,Global
3826632,133609,Echinophyllia orpheensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Echinophyllia,orpheensis,,,,"Veron &amp; Pichon, 1980",Least Concern,,3.1,Unknown,Global
3827184,133610,Porites decasepta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,decasepta,,,,"Claereboudt, 2006",Data Deficient,,3.1,Unknown,Global
3827469,133611,Madracis senaria,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ASTROCOENIIDAE,Madracis,senaria,,,,"Wells, 1974",Least Concern,,3.1,Unknown,Global
3827924,133612,Millepora foveolata,ANIMALIA,CNIDARIA,MILLEPORINA,HYDROZOA,MILLEPORIDAE,Millepora,foveolata,,,,Crossland 1952,Vulnerable,A4cde,3.1,Decreasing,Global
3829003,133614,Seriatopora guttatus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Seriatopora,guttatus,,,,"Veron, 2002",Least Concern,,3.1,Unknown,Global
3829417,133615,Goniopora stutchburyi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Goniopora,stutchburyi,,,,"Wells, 1955",Least Concern,,3.1,Unknown,Global
3830663,133617,Acropora jacquelineae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,jacquelineae,,,,"Wallace, 1994",Vulnerable,A4ce,3.1,Decreasing,Global
3831028,133618,Madracis auretenra,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ASTROCOENIIDAE,Madracis,auretenra,,,,"Locke Weil &amp; Coates, 2007",Least Concern,,3.1,Stable,Global
3831529,133619,Lobophyllia diminuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Lobophyllia,diminuta,,,,"Veron, 1985",Vulnerable,A4ce,3.1,Unknown,Global
3831999,133620,Australogyra zelli,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Australogyra,zelli,,,,"(Veron &amp; Pichon, 1977)",Vulnerable,A4c,3.1,Decreasing,Global
3832396,133621,Acropora valenciennesi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,valenciennesi,,,,"(Milne Edwards &amp; Haime, 1860)",Least Concern,,3.1,Decreasing,Global
3833067,133622,Montipora capitata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,capitata,,,,"Dana, 1846",Near Threatened,,3.1,Decreasing,Global
3833556,133623,Montipora cebuensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,cebuensis,,,,"Nemenzo, 1976",Vulnerable,A4ce,3.1,Decreasing,Global
3833996,133624,Acanthastrea faviaformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Acanthastrea,faviaformis,,,,"Veron, 2002",Vulnerable,A4c,3.1,Unknown,Global
3834422,133625,Porites studeri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,studeri,,,,"Vaughan, 1907",Least Concern,,3.1,Unknown,Global
3834725,133626,Acropora schmitti,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,schmitti,,,,"Wells, 1950",Data Deficient,,3.1,Decreasing,Global
3835105,133627,Goniastrea peresi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,peresi,,,,"(Faure &amp; Pichon, 1978)",Near Threatened,,3.1,Decreasing,Global
3835999,133629,Favites stylifera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,stylifera,,,,"(Yabe &amp; Sugiyama, 1937)",Near Threatened,,3.1,Decreasing,Global
3836426,133630,Favites micropentagona,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,micropentagona,,,,"Veron, 2002",Near Threatened,,3.1,Decreasing,Global
3836895,133631,Erythrastrea flabellata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Erythrastrea,flabellata,,,,"Scheer &amp; Pillai, 1983",Near Threatened,,3.1,Decreasing,Global
3837240,133632,Montipora vaughani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,vaughani,,,,"Hoffmeister, 1925",Data Deficient,,3.1,Decreasing,Global
3840117,133637,Pocillopora indiania,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Pocillopora,indiania,,,,"Veron, 2002",Vulnerable,A4c,3.1,Unknown,Global
3841032,133639,Acropora pichoni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,pichoni,,,,"Wallace, 1999",Near Threatened,,3.1,Decreasing,Global
3842687,133642,Acanthastrea hemprichii,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Acanthastrea,hemprichii,,,,"(Ehrenberg, 1834)",Vulnerable,A4c,3.1,Unknown,Global
3843239,133643,Goniopora sultani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Goniopora,sultani,,,,"Veron DeVantier &amp; Turak, 2000",Least Concern,,3.1,Unknown,Global
3844285,133645,Porites somaliensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,somaliensis,,,,Gravier 1911,Near Threatened,,3.1,Unknown,Global
3845401,133647,Acropora polystoma,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,polystoma,,,,"(Brook, 1891)",Vulnerable,A4ce,3.1,Decreasing,Global
3847420,133650,Favites paraflexuosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,paraflexuosa,,,,"Veron, 2002",Near Threatened,,3.1,Decreasing,Global
3847939,133651,Platygyra lamellina,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,lamellina,,,,"(Ehrenberg, 1834)",Near Threatened,,3.1,Decreasing,Global
3849370,133653,Isopora cylindrica,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,cylindrica,,,,"Veron &amp; Fenner, 2000",Data Deficient,,3.1,Decreasing,Global
3849670,133654,Favites chinensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,chinensis,,,,"(Verrill, 1866)",Near Threatened,,3.1,Decreasing,Global
3850335,133655,Acropora akajimensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,akajimensis,,,,"Veron, 1990",Data Deficient,,3.1,Decreasing,Global
3850660,133656,Echinophyllia costata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Echinophyllia,costata,,,,"Fenner and Veron, 2000",Vulnerable,A4c,3.1,Unknown,Global
3851010,133657,Solenastrea bournoni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Solenastrea,bournoni,,,,"Milne Edwards &amp; Haime, 1849",Least Concern,,3.1,Stable,Global
3851882,133659,Stylophora kuehlmanni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Stylophora,kuehlmanni,,,,"Scheer &amp; Pillai, 1983",Least Concern,,3.1,Unknown,Global
3852783,133661,Acropora echinata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,echinata,,,,"(Dana, 1846)",Vulnerable,A4cde,3.1,Decreasing,Global
3853981,133663,Madracis decactis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ASTROCOENIIDAE,Madracis,decactis,,,,"(Lyman, 1859)",Least Concern,,3.1,Stable,Global
3854452,133664,Pachyseris involuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Pachyseris,involuta,,,,"(Studer, 1877)",Vulnerable,A4ce,3.1,Unknown,Global
3854732,133665,Goniastrea thecata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,thecata,,,,"Veron DeVantier &amp; Turak, 2000",Near Threatened,,3.1,Decreasing,Global
3855655,133667,Craterestrea levis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Craterestrea,levis,,,,Head 1983,Least Concern,,3.1,Unknown,Global
3855942,133668,Goniopora stokesi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Goniopora,stokesi,,,,"Milne Edwards &amp; Haime, 1851",Near Threatened,,3.1,Unknown,Global
3856563,133669,Cyphastrea decadia,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Cyphastrea,decadia,,,,"Moll &amp; Best, 1984",Least Concern,,3.1,Decreasing,Global
3857022,133670,Micromussa minuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Micromussa,minuta,,,,"(Moll &amp; Borel-Best, 1984)",Near Threatened,,3.1,Unknown,Global
3857412,133671,Heteropsammia eupsammides,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Heteropsammia,eupsammides,,,,"Gray, 1849",Near Threatened,,3.1,Unknown,Global
3857791,133672,Acropora efflorescens,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,efflorescens,,,,"(Dana, 1846)",Data Deficient,,3.1,Decreasing,Global
3858821,133674,Montipora mollis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,mollis,,,,"Bernard, 1897",Least Concern,,3.1,Decreasing,Global
3859481,133675,Alveopora tizardi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Alveopora,tizardi,,,,"Bassett-Smith, 1890",Least Concern,,3.1,Unknown,Global
3860495,133677,Acropora massawensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,massawensis,,,,"Marenzeller, 1906",Data Deficient,,3.1,Decreasing,Global
3860815,133678,Acropora copiosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,copiosa,,,,"Nemenzo, 1967",Data Deficient,,3.1,Decreasing,Global
3861285,133679,Heteropsammia cochlea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Heteropsammia,cochlea,,,,"(Spengler, 1781)",Least Concern,,3.1,Unknown,Global
3861919,133680,Porites astreoides,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,astreoides,,,,"Lamarck, 1816",Least Concern,,3.1,Increasing,Global
3862493,133681,Acropora torresiana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,torresiana,,,,"Veron, 2002",Data Deficient,,3.1,Decreasing,Global
3862790,133682,Acropora subulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,subulata,,,,"(Dana, 1846)",Least Concern,,3.1,Decreasing,Global
3863409,133683,Pectinia maxima,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Pectinia,maxima,,,,"(Moll &amp; Borel Best, 1984)",Endangered,A4cd,3.1,Unknown,Global
3863779,133684,Coscinaraea hahazimaensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Coscinaraea,hahazimaensis,,,,"Yabe &amp; Sugiyama, 1936",Vulnerable,B1ab(iii),3.1,Unknown,Global
3864752,133686,Leptoseris cailleti,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Leptoseris,cailleti,,,,"(Duchassaing &amp; Michelotti, 1864)",Least Concern,,3.1,Unknown,Global
3865216,133687,Echinopora forskaliana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,forskaliana,,,,"(Milne Edwards &amp; Haime, 1850)",Near Threatened,,3.1,Decreasing,Global
3865610,133688,Acropora elegans,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,elegans,,,,"Milne Edwards &amp; Haime, 1860",Vulnerable,A4cde,3.1,Decreasing,Global
3865955,133689,Anacropora reticulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Anacropora,reticulata,,,,"Veron &amp; Wallace, 1984",Vulnerable,A4ce,3.1,Decreasing,Global
3866487,133690,Cyphastrea japonica,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Cyphastrea,japonica,,,,"Yabe &amp; Sugiyama, 1932",Least Concern,,3.1,Decreasing,Global
3866881,133691,Pocillopora effusus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Pocillopora,effusus,,,,"Veron, 2002",Data Deficient,,3.1,Unknown,Global
3867187,133692,Parasimplastrea sheppardi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Parasimplastrea,sheppardi,,,,"Veron, 2002",Endangered,A4c,3.1,Decreasing,Global
3867532,133693,Sandalolitha robusta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Sandalolitha,robusta,,,,"Quelch, 1886",Least Concern,,3.1,Unknown,Global
3868012,133694,Pectinia ayleni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Pectinia,ayleni,,,,"(Wells, 1935)",Near Threatened,,3.1,Unknown,Global
3868413,133695,Caulastrea curvata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Caulastrea,curvata,,,,"Wijsmann-Best, 1972",Vulnerable,A4cd,3.1,Decreasing,Global
3868861,133696,Montipora altasepta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,altasepta,,,,"Nemenzo, 1967",Vulnerable,A4cde,3.1,Decreasing,Global
3869980,133698,Acropora nana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,nana,,,,"(Studer, 1878)",Near Threatened,,3.1,Decreasing,Global
3870532,133699,Acropora filiformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,filiformis,,,,"Veron, 2002",Data Deficient,,3.1,Decreasing,Global
3871401,133701,Ctenella chagius,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MEANDRINIDAE,Ctenella,chagius,,,,"Matthai, 1928",Endangered,A4c,3.1,Decreasing,Global
3872441,133703,Porites ericacea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,ericacea,,,,"Claereboudt, 2006",Data Deficient,,3.1,Unknown,Global
4440023,14500,Nematostella vectensis,ANIMALIA,CNIDARIA,ACTINARIA,ANTHOZOA,EDWARDSIIDAE,Nematostella,vectensis,,,,"Stephenson, 1935",Vulnerable,A1ce,2.3,,Global
12683306,63578,Endopsammia pourtalesi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Endopsammia,pourtalesi,,,,"(Durham &amp; Barnard, 1952)",Data Deficient,,3.1,Unknown,Global
12683468,63579,Rhizopsammia wellingtoni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Rhizopsammia,wellingtoni,,,,"Wells, 1982",Critically Endangered,A2a; B1ab(i)+2ab(i),3.1,Decreasing,Global
12683651,63580,Tubastraea floreana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Tubastraea,floreana,,,,"Wells, 1982",Critically Endangered,A2a,3.1,Decreasing,Global
12683824,63581,Flabellum daphnense,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FLABELLIDAE,Flabellum,daphnense,,,,"(Durham &amp; Barnard, 1952)",Data Deficient,,3.1,Unknown,Global
12683988,63582,Pseudocyathoceras avis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,TURBINOLIIDAE,Pseudocyathoceras,avis,,,,"(Durham &amp; Barnard, 1952)",Data Deficient,,3.1,Unknown,Global
12693155,63573,Caryophyllia solida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,CARYOPHYLLIIDAE,Caryophyllia,solida,,,,"Cairns, 1991",Data Deficient,,3.1,Unknown,Global
12693272,63574,Concentrotheca vaughani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,CARYOPHYLLIIDAE,Concentrotheca,vaughani,,,,"Cairns, 1991",Data Deficient,,3.1,Unknown,Global
12693389,63575,Crispatotrochus galapagensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,CARYOPHYLLIIDAE,Crispatotrochus,galapagensis,,,,"Cairns, 1991",Data Deficient,,3.1,Unknown,Global
12693506,63576,Polycyathus isabela,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,CARYOPHYLLIIDAE,Polycyathus,isabela,,,,"Wells, 1982",Vulnerable,D2,3.1,Unknown,Global
12693621,63577,Dendrophyllia johnsoni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Dendrophyllia,johnsoni,,,,"Cairns, 1991",Data Deficient,,3.1,Unknown,Global
12736062,64017,Micruroides euryxanthus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micruroides,euryxanthus,,,,"(Kennicott, 1860)",Least Concern,,3.1,Stable,Global
12738512,64033,Micrurus tener,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,tener,,,,"(Baird &amp; Girard, 1853)",Least Concern,,3.1,Stable,Global
12824113,7035,Edwardsia ivelli,ANIMALIA,CNIDARIA,ACTINARIA,ANTHOZOA,EDWARDSIIDAE,Edwardsia,ivelli,,,,"Manuel, 1975",Data Deficient,,2.3,,Global
12903486,8262,Eunicella verrucosa,ANIMALIA,CNIDARIA,ALCYONACEA,ANTHOZOA,PLEXAURIDAE,Eunicella,verrucosa,,,,"(Pallas, 1766)",Vulnerable,A1d,2.3,,Global
50605632,50020625,Clavularia carpediem,ANIMALIA,CNIDARIA,ALCYONACEA,ANTHOZOA,CORNULARIIDAE,Clavularia,carpediem,,,,"Weinberg, 1986",Data Deficient,,3.1,Unknown,Global & Mediterranean
50605656,50020621,Clavularia crassa,ANIMALIA,CNIDARIA,ALCYONACEA,ANTHOZOA,CORNULARIIDAE,Clavularia,crassa,,,,"(Milne Edwards, 1848)",Least Concern,,3.1,Stable,Global & Mediterranean
50605984,50011071,Maasella edwardsi,ANIMALIA,CNIDARIA,ALCYONACEA,ANTHOZOA,PARALCYONIIDAE,Maasella,edwardsi,,,,"(de Lacaze-Duthiers, 1888)",Data Deficient,,3.1,Unknown,Global & Mediterranean
50609268,50012470,Paramuricea macrospina,ANIMALIA,CNIDARIA,ALCYONACEA,ANTHOZOA,PLEXAURIDAE,Paramuricea,macrospina,,,,"(Koch, 1882)",Data Deficient,,3.1,Unknown,Global & Mediterranean
50856395,50107293,Bunodeopsis strumosa,ANIMALIA,CNIDARIA,ACTINARIA,ANTHOZOA,BOLOCEROIDIDAE,Bunodeopsis,strumosa,,,,"Andrès, 1881",Data Deficient,,3.1,Unknown,Global
51216308,50160898,Cladopsammia rolandi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Cladopsammia,rolandi,,,,"Lacaze-Duthiers, 1897",Data Deficient,,3.1,Unknown,Global & Mediterranean
51216640,50107605,Actinia cari,ANIMALIA,CNIDARIA,ACTINARIA,ANTHOZOA,ACTINIIDAE,Actinia,cari,,,,"Delle Chiaje, 1822",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
51216703,50113365,Cribrinopsis crassa,ANIMALIA,CNIDARIA,ACTINARIA,ANTHOZOA,ACTINIIDAE,Cribrinopsis,crassa,,,,"(Andrès, 1881)",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
51216714,50148677,Paranemonia cinerea,ANIMALIA,CNIDARIA,ACTINARIA,ANTHOZOA,ACTINIIDAE,Paranemonia,cinerea,,,,"(Contarini, 1844)",Data Deficient,,3.1,Unknown,Global & Mediterranean
51216727,50148695,Paranemonia vouliagmeniensis,ANIMALIA,CNIDARIA,ACTINARIA,ANTHOZOA,ACTINIIDAE,Paranemonia,vouliagmeniensis,,,,"Doumenc, England &amp; Chintiroglou, 1987",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
51216754,50148787,Segonzactis hartogi,ANIMALIA,CNIDARIA,ACTINARIA,ANTHOZOA,CONDYLANTHIDAE,Segonzactis,hartogi,,,,"Dimitris &amp; Chariton, 2002",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
51217121,50148930,Phymanthus pulcher,ANIMALIA,CNIDARIA,ACTINARIA,ANTHOZOA,PHYMANTHIDAE,Phymanthus,pulcher,,,,"(Andrès, 1883)",Data Deficient,,3.1,Unknown,Global & Mediterranean
51217531,50016125,Crassophyllum thessalonicae,ANIMALIA,CNIDARIA,PENNATULACEA,ANTHOZOA,PENNATULIDAE,Crassophyllum,thessalonicae,,,,"Vafidis &amp; Koukouras, 1991",Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,"Global, Europe & Mediterranean"
54149966,132860,Psammocora stellata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Psammocora,stellata,,,,"Verrill, 1868",Vulnerable,A4ce,3.1,Unknown,Global
54150383,132862,Acropora cophodactyla,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,cophodactyla,,,,"(Brook, 1892)",Data Deficient,,3.1,Decreasing,Global
54150814,132864,Fungia costulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Fungia,costulata,,,,"Ortmann, 1889",Least Concern,,3.1,Unknown,Global
54151400,132869,Acropora florida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,florida,,,,"(Dana, 1846)",Near Threatened,,3.1,Decreasing,Global
54151995,132873,Porites densa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,densa,,,,"Vaughan, 1918",Near Threatened,,3.1,Unknown,Global
54152435,132878,Favia maxima,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,maxima,,,,"Veron Pichon &amp; Wijsman-Best, 1972",Near Threatened,,3.1,Decreasing,Global
54152993,132880,Pavona venosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Pavona,venosa,,,,"(Ehrenberg, 1834)",Vulnerable,A4c,3.1,Unknown,Global
54153640,132881,Hydnophora rigida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MERULINIDAE,Hydnophora,rigida,,,,"(Dana, 1846)",Least Concern,,3.1,Unknown,Global
54154226,132883,Goniastrea australensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,australensis,,,,"(Milne Edwards &amp; Haime, 1857)",Least Concern,,3.1,Decreasing,Global
54154907,132885,Leptoseris hawaiiensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Leptoseris,hawaiiensis,,,,"Vaughan, 1907",Least Concern,,3.1,Unknown,Global
54155614,132887,Leptoseris explanata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Leptoseris,explanata,,,,"Yabe &amp; Sugiyama, 1941",Least Concern,,3.1,Unknown,Global
